,post_url,text,label
8569,https://facebook.com/nytimes/posts/10151500009084999,social medium friendly smoke mirror clear still clothes fashion critic vanessa friedman writes tommy hilfiger run gas,others
1483,https://facebook.com/nytimes/posts/10152870515084999,new york time opinion section sometimes feel like day woman love language getting whatever want writes author lisa taddeo guest essay heterosexual relationship woman performed act service hundred year time men perform act time men listen opinion husband speak love language,others
6091,https://facebook.com/nytimes/posts/10151943036999999,sheriff deputy fired action responding mass shooting marjory stoneman douglas high school parkland florida broward county sheriff announced wednesday two officer fired response parkland shooting,others
600,https://facebook.com/nytimes/posts/10152879343714999,fighting ukraine caused least civilian casualty including death since russia invaded country un reported cautioned toll likely much higher report death ukraine say casualty count likely underestimate,sad
3611,https://facebook.com/nytimes/posts/10152546950229999,coronavirus waiver must returned rsvp becoming new norm social event season including holiday party birthday wedding prom large scale celebration even family reunion new signed coronavirus waiver,angry
6592,https://facebook.com/nytimes/posts/10151852234259999,woman told new york time propublica one said lawsuit billionaire michael steinhardt asked sex made sexual request relying seeking support denies claim michael steinhardt leader jewish philanthropy accused pattern sexual harassment,angry
2368,https://facebook.com/nytimes/posts/10152781326389999,female student living taliban rule afghanistan sudden end academic freedom traumatizing paralyzing many say joy anticipation felt entering classroom lost replaced fear surpassing sense futility zayba survived devastating bombing school may group took responsibility stopped attending school taliban takeover said robbed motivation classmate sanam said still state shock concentrate study,others
1642,https://facebook.com/nytimes/posts/10152869087219999,tuesday gold medal awarded beijing winter olympics gold yet united state yet gold medal beijing,others
6810,https://facebook.com/nytimes/posts/10151838822949999,intense cold expected spread mid atlantic state northeast monday stretch part deep south midweek blast snow bitter cold across nation oh goody,others
2206,https://facebook.com/nytimes/posts/10152831695364999,opinion though begrudge anyone find joy holiday gift giving jessica grose writes find whole exercise emotionally exhausting spiritually unfulfilling often causing anxiety party worth opinion holiday gift giving really worth,others
8576,https://facebook.com/nytimes/posts/10151499562794999,may job day year stay true value john kelly wrote agreed become president trump chief staff long john kelly hang,others
1320,https://facebook.com/nytimes/posts/10152872062064999,brian flores former head coach miami dolphin filed lawsuit nfl alleging discrimination heart case diversity policy called rooney rule listen today episode daily rule center discrimination lawsuit,others
1805,https://facebook.com/nytimes/posts/10152844436349999,mayor bill de blasio monday announced employer new york city verify site worker received least one dose coronavirus vaccine casting sweeping vaccine mandate private business nation,others
